1153;"552";"283";"1"
1154;"553";"2";"4"
1155;"553";"3";"5"
1156;"554";"11";"8"
1157;"554";"372";"1"
1158;"555";"5";"30"
1159;"555";"6";"15"
1160;"555";"11";"30"
1161;"555";"7";"12"
1162;"556";"5";"6"
1163;"556";"6";"6"
1164;"556";"11";"16"
1165;"557";"6";"6"
1166;"557";"11";"14"
1167;"557";"23";"2"
1168;"558";"6";"18"
1169;"558";"11";"12"
1170;"558";"19";"2"
1171;"559";"5";"7"
1172;"559";"11";"15"
1173;"560";"5";"20"
1174;"560";"11";"12"
1175;"560";"97";"2"
1176;"560";"372";"5"
1177;"561";"2";"16"
1178;"561";"4";"3"
1179;"561";"6";"12"
1180;"561";"14";"1"
1181;"562";"3";"12"
1182;"562";"12";"6"
1183;"563";"5";"16"
1184;"563";"11";"3"
1185;"563";"236";"1"
1186;"564";"1";"6"
1187;"565";"12";"3"
1188;"571";"2";"15"
1189;"571";"6";"6"
1190;"572";"3";"12"
1191;"572";"14";"1"
1192;"572";"24";"6"
1193;"572";"25";"1"
1194;"574";"5";"25"
1195;"574";"11";"12"
1196;"574";"372";"1"
1197;"575";"3";"3"
1198;"576";"13";"3"
1199;"577";"5";"16"
1200;"577";"6";"16"
1201;"577";"11";"12"
1202;"577";"15";"1"
1203;"578";"3";"4"
1204;"578";"12";"4"
1205;"578";"14";"1"
1206;"579";"13";"5"
1207;"579";"5";"4"
1208;"580";"3";"3"
1209;"581";"3";"12"
1210;"581";"12";"5"
1211;"581";"1016";"1"
1212;"582";"3";"2"
1213;"583";"5";"8"
1214;"583";"11";"20"
1215;"583";"277";"5"
1216;"583";"825";"5"
1217;"584";"1";"9"
1218;"584";"3";"3"
1219;"585";"2";"15"
1220;"585";"6";"2"
1221;"585";"7";"8"
1222;"586";"3";"20"
1223;"586";"2";"11"
1224;"592";"3";"10"
1225;"592";"16";"3"
1226;"594";"2";"2"
1227;"595";"11";"2"
1228;"596";"6";"3"
1229;"596";"11";"9"
1230;"597";"6";"6"
1231;"597";"11";"15"
1232;"597";"23";"5"
1233;"598";"2";"6"
1234;"598";"380";"4"
1235;"599";"1";"5"
1236;"599";"11";"4"
1237;"600";"1";"3"
1238;"600";"3";"3"
1239;"600";"11";"4"
1240;"601";"17";"2"
1241;"601";"25";"4"
1242;"601";"500";"3"
1243;"602";"13";"13"
1244;"602";"115";"4"
1245;"602";"500";"2"
1246;"603";"5";"6"
1247;"603";"11";"18"
1248;"603";"92";"3"
1249;"604";"1";"20"
1250;"604";"12";"6"
1251;"604";"1017";"2"
1252;"604";"466";"3"
1253;"605";"1";"15"
1254;"605";"3";"12"
1255;"606";"5";"6"
1256;"606";"6";"20"
1257;"606";"2";"16"
1258;"607";"11";"15"
1259;"607";"3";"15"
1260;"608";"6";"9"
1261;"608";"11";"3"
1262;"609";"5";"16"
1263;"609";"6";"16"
1264;"609";"11";"12"
1265;"610";"5";"29"
1266;"610";"11";"15"
1267;"610";"372";"3"
1268;"611";"3";"15"
1269;"611";"12";"10"
1270;"611";"14";"4"
1271;"612";"6";"5"
1272;"612";"11";"10"
1273;"613";"3";"20"
1274;"613";"12";"12"
1275;"613";"14";"2"
1276;"614";"5";"9"
1277;"614";"6";"9"
1278;"614";"11";"3"
1279;"615";"2";"16"
1280;"616";"6";"5"
1281;"616";"11";"10"
1282;"617";"11";"8"
1283;"617";"13";"3"
1284;"617";"7";"15"
1285;"618";"3";"10"
1286;"618";"19";"1"
1287;"619";"5";"12"
1288;"619";"11";"6"
1289;"620";"6";"8"
1290;"620";"372";"1"
1291;"621";"6";"20"
1292;"621";"11";"6"
1293;"621";"414";"1"
1294;"623";"1";"16"
1295;"623";"2";"3"
1296;"623";"3";"16"
1297;"623";"13";"12"
1298;"624";"2";"9"
1299;"624";"25";"1"
1300;"624";"335";"1"
1301;"625";"6";"32"
1302;"625";"11";"18"
1303;"625";"127";"2"
1304;"625";"227";"5"
1305;"626";"5";"10"
1306;"626";"6";"10"
1307;"626";"11";"20"
1308;"628";"6";"9"
1309;"628";"13";"3"
1310;"628";"7";"9"
1311;"629";"2";"16"
1312;"629";"4";"16"
1313;"629";"13";"12"
1314;"629";"242";"1"
1315;"630";"2";"25"
1316;"630";"3";"9"
1317;"630";"1016";"2"
1318;"630";"186";"1"
1319;"632";"1";"16"
1320;"632";"2";"16"
1321;"632";"15";"1"
1322;"632";"132";"2"
1323;"633";"1";"20"
1324;"633";"2";"10"
1325;"633";"1017";"3"
1326;"633";"196";"5"
1327;"634";"2";"30"
1328;"634";"4";"15"
1329;"635";"1";"9"
1330;"635";"25";"1"
1331;"636";"1";"19"
1332;"636";"2";"8"
1333;"636";"25";"2"
1334;"637";"6";"5"
1335;"637";"11";"15"
1336;"637";"587";"5"
1337;"637";"225";"3"
1338;"638";"5";"10"
1339;"638";"6";"12"
1340;"638";"11";"16"
1341;"643";"3";"7"
1342;"644";"2";"16"
1343;"644";"12";"3"
1344;"645";"2";"20"
1345;"645";"4";"12"
1346;"645";"139";"5"
1347;"646";"6";"2"
1348;"646";"11";"8"
1349;"647";"3";"7"
1350;"647";"14";"1"
1351;"647";"168";"2"
1352;"648";"1";"8"
1353;"648";"2";"12"
1354;"649";"5";"6"
1355;"649";"11";"5"
1356;"650";"2";"5"
1357;"650";"6";"1"
1358;"651";"5";"22"
1359;"651";"11";"12"
1360;"651";"236";"2"
1361;"652";"6";"5"
1362;"652";"11";"13"
1363;"652";"278";"3"
1364;"653";"1";"8"
1365;"653";"3";"16"
1366;"653";"1017";"1"
1367;"654";"6";"15"
1368;"654";"11";"15"
1369;"654";"366";"3"
1370;"655";"5";"4"
1371;"655";"11";"11"
1372;"656";"5";"18"
1373;"656";"11";"9"
1374;"656";"174";"2"
1375;"657";"6";"15"
1376;"657";"11";"9"
1377;"657";"237";"3"
1378;"658";"6";"12"
1379;"658";"11";"12"
1380;"659";"1";"4"
1381;"659";"2";"19"
1382;"659";"6";"8"
1383;"659";"224";"3"
1384;"660";"6";"12"
1385;"660";"11";"14"
1386;"660";"372";"2"
1387;"661";"5";"5"
1388;"661";"11";"10"
1389;"662";"6";"18"
1390;"662";"11";"10"
1391;"662";"237";"2"
1392;"663";"2";"4"
1393;"663";"429";"1"
1394;"664";"5";"12"
1395;"664";"11";"9"
1396;"664";"739";"1"
1397;"665";"1";"12"
1398;"665";"3";"4"
1399;"665";"17";"1"
1400;"666";"2";"10"
1401;"666";"3";"15"
1402;"666";"14";"2"
1403;"667";"2";"2"
1404;"668";"1";"6"
1405;"668";"2";"2"
1406;"669";"1";"16"
1407;"669";"1017";"1"
1408;"670";"5";"6"
1409;"670";"6";"6"
1410;"670";"166";"3"
1411;"671";"2";"12"
1412;"671";"3";"2"
1413;"671";"139";"1"
1414;"672";"1";"12"
1415;"672";"2";"4"
1416;"672";"25";"1"
1417;"673";"6";"20"
1418;"673";"11";"8"
1419;"673";"372";"2"
1420;"674";"2";"18"
1421;"674";"6";"12"
1422;"674";"25";"2"
1423;"675";"5";"18"
1424;"675";"11";"12"
1425;"675";"236";"2"
1426;"676";"5";"12"
1427;"676";"11";"9"
1428;"676";"686";"1"
1429;"677";"5";"4"
1430;"677";"11";"17"
1431;"677";"236";"2"
1432;"678";"7";"1"
1433;"679";"5";"9"
1434;"679";"11";"19"
1435;"680";"16";"2"
1436;"681";"2";"12"
1437;"681";"3";"4"
1438;"681";"17";"1"
1439;"682";"6";"8"
1440;"682";"11";"14"
1441;"682";"414";"2"
1442;"683";"6";"21"
1443;"683";"11";"12"
1444;"683";"366";"3"
1445;"684";"5";"10"
1446;"684";"11";"16"
1447;"684";"3";"6"
1448;"684";"307";"3"
1449;"685";"3";"5"
1450;"685";"5";"1"
1451;"686";"5";"22"
1452;"686";"11";"12"
1453;"686";"236";"2"
1454;"687";"1";"2"
1455;"687";"2";"6"
1456;"688";"3";"15"
1457;"688";"21";"2"
1458;"688";"17";"2"
1459;"688";"15";"2"
1460;"689";"6";"6"
1461;"689";"11";"5"
1462;"690";"3";"10"
1463;"690";"14";"2"
1464;"690";"399";"2"
1465;"691";"1";"12"
1466;"691";"3";"15"
1467;"692";"1";"8"
1468;"692";"2";"16"
1469;"692";"1017";"1"
1470;"693";"11";"6"
1471;"693";"8";"6"
1472;"693";"298";"3"
1473;"694";"2";"2"
1474;"694";"3";"2"
1475;"694";"6";"3"
1476;"695";"1";"2"
1477;"695";"3";"2"
1478;"696";"1";"25"
1479;"696";"4";"15"
1480;"696";"326";"3"
1481;"697";"5";"9"
1482;"697";"11";"9"
1483;"697";"14";"2"
1484;"698";"5";"8"
1485;"698";"11";"15"
1486;"698";"779";"5"
1487;"699";"2";"25"
1488;"699";"6";"16"
1489;"699";"7";"25"
1490;"699";"428";"1"
1491;"700";"6";"15"
1492;"700";"11";"30"
1493;"700";"3";"5"
1494;"700";"384";"3"
1495;"701";"5";"6"
1496;"701";"6";"6"
1497;"701";"11";"16"
1498;"702";"1";"6"
1499;"702";"2";"6"
1500;"702";"500";"3"
1501;"703";"5";"11"
1502;"703";"6";"29"
1503;"703";"11";"14"
1504;"703";"278";"5"
1505;"704";"1";"16"
1506;"704";"2";"6"
1507;"704";"4";"6"
1508;"705";"6";"9"
1509;"705";"11";"3"
1510;"706";"12";"8"
1511;"706";"13";"8"
1512;"707";"1";"2"
1513;"707";"12";"3"
1514;"708";"1";"5"
1515;"708";"17";"3"
1516;"709";"1";"25"
1517;"709";"2";"25"
1518;"709";"25";"3"
1519;"710";"1";"12"
1520;"710";"3";"12"
1521;"710";"4";"3"
1522;"711";"5";"6"
1523;"711";"6";"6"
1524;"711";"11";"15"
1525;"712";"1";"6"
1526;"712";"72";"1"
1527;"713";"1";"2"
1528;"715";"6";"20"
1529;"715";"11";"30"
1530;"715";"3";"12"
1531;"716";"6";"18"
1532;"716";"11";"15"
1533;"716";"3";"3"
1534;"716";"127";"3"
1535;"717";"1";"19"
1536;"717";"1017";"3"
1537;"717";"25";"4"
1538;"718";"14";"2"
1539;"718";"139";"5"
1540;"718";"399";"2"
1541;"719";"2";"3"
1542;"719";"337";"1"
1543;"719";"514";"2"
1544;"720";"6";"16"
1545;"720";"1017";"1"
1546;"720";"227";"3"
1547;"722";"6";"8"
1548;"722";"3";"8"
1549;"723";"2";"10"
1550;"723";"3";"6"
1551;"723";"1017";"1"
1552;"724";"11";"4"
1553;"725";"236";"3"
1554;"725";"372";"3"
1555;"726";"1";"3"
1556;"726";"2";"3"
1557;"726";"3";"4"
1558;"728";"11";"9"
1559;"728";"3";"5"
1560;"729";"11";"10"
1561;"729";"13";"10"
1562;"731";"108";"5"
1563;"731";"372";"1"
1564;"732";"5";"6"
1565;"732";"477";"1"
1566;"734";"1";"18"
1567;"734";"2";"10"
1568;"734";"1017";"3"
1569;"735";"11";"5"
1570;"736";"1";"3"
1571;"736";"3";"4"
1572;"736";"6";"4"
1573;"737";"1";"1"
1574;"737";"2";"1"
1575;"738";"5";"3"
1576;"738";"236";"1"
1577;"738";"372";"1"
1578;"739";"5";"12"
1579;"739";"11";"12"
1580;"739";"23";"4"
1581;"741";"1";"2"
1582;"741";"12";"3"
1583;"742";"11";"4"
1584;"743";"1";"3"
1585;"743";"4";"3"
1586;"743";"5";"4"
1587;"744";"2";"3"
1588;"744";"4";"3"
1589;"744";"5";"4"
1590;"745";"5";"4"
1591;"745";"6";"5"
1592;"746";"5";"4"
1593;"746";"12";"5"
1594;"747";"1";"8"
1595;"747";"12";"5"
1596;"747";"500";"3"
1597;"748";"12";"8"
1598;"749";"1";"9"
1599;"749";"25";"1"
1600;"749";"143";"2"
1601;"750";"1";"9"
1602;"750";"3";"9"
1603;"750";"25";"1"
1604;"751";"1";"8"
1605;"751";"4";"3"
1606;"752";"1";"3"
1607;"753";"2";"8"
1608;"753";"399";"2"
1609;"755";"1";"18"
1610;"755";"3";"12"
1611;"755";"4";"8"
1612;"756";"6";"6"
1613;"756";"11";"16"
1614;"756";"366";"3"
1615;"757";"6";"8"
1616;"757";"372";"1"
1617;"761";"12";"1"
1618;"762";"5";"22"
1619;"762";"6";"5"
1620;"762";"11";"20"
1621;"762";"372";"3"
1622;"763";"7";"6"
1623;"763";"276";"1"
1624;"764";"6";"8"
1625;"764";"11";"23"
1626;"764";"239";"3"
1627;"765";"11";"2"
1628;"765";"868";"3"
1629;"766";"1";"9"
1630;"766";"14";"1"
1631;"767";"5";"6"
1632;"767";"8";"6"
1633;"767";"236";"3"
1634;"768";"1";"12"
1635;"768";"19";"1"
1636;"768";"25";"1"
1637;"769";"6";"16"
1638;"769";"11";"15"
1639;"769";"166";"2"
1640;"770";"1";"14"
1641;"770";"2";"12"
1642;"770";"12";"10"
1643;"771";"2";"18"
1644;"771";"3";"12"
1645;"771";"14";"2"
1646;"772";"1";"9"
1647;"772";"9";"4"
1648;"772";"117";"1"
1649;"773";"6";"15"
1650;"773";"11";"15"
1651;"773";"8";"4"
1652;"774";"5";"20"
1653;"774";"11";"12"
1654;"774";"281";"3"
1655;"775";"6";"18"
1656;"775";"11";"6"
1657;"775";"366";"3"
1658;"775";"138";"2"
1659;"776";"6";"15"
1660;"776";"11";"12"
1661;"776";"227";"1"
1662;"777";"6";"4"
1663;"777";"224";"1"
1664;"777";"423";"1"
1665;"778";"1";"9"
1666;"778";"2";"4"
1667;"779";"85";"1"
1668;"779";"190";"1"
1669;"780";"5";"12"
1670;"780";"11";"12"
1671;"780";"312";"2"
1672;"781";"3";"4"
1673;"782";"6";"6"
1674;"782";"11";"6"
1675;"783";"6";"6"
1676;"783";"7";"6"
1677;"784";"5";"4"
1678;"784";"6";"4"
1679;"784";"11";"8"
1680;"785";"5";"16"
1681;"785";"11";"10"
1682;"786";"6";"18"
1683;"786";"11";"9"
1684;"786";"298";"1"
1685;"787";"6";"15"
1686;"787";"2";"9"
1687;"787";"7";"20"
1688;"788";"3";"12"
1689;"788";"9";"12"
1690;"788";"14";"3"
1691;"789";"5";"1"
1692;"790";"6";"2"
1693;"790";"11";"8"
1694;"790";"854";"3"
1695;"791";"6";"2"
1696;"791";"11";"8"
1697;"791";"854";"3"
1698;"792";"1";"7"
1699;"792";"12";"3"
1700;"793";"1";"9"
1701;"793";"14";"1"
1702;"794";"2";"6"
1703;"794";"7";"16"
1704;"795";"5";"2"
1705;"795";"11";"10"
1706;"795";"24";"2"
1707;"796";"6";"12"
1708;"796";"8";"9"
1709;"796";"4";"2"
1710;"797";"1";"18"
1711;"797";"3";"6"
1712;"797";"1017";"1"
1713;"798";"12";"15"
1714;"798";"11";"15"
1715;"798";"13";"15"
1716;"799";"3";"20"
1717;"799";"1016";"3"
1718;"799";"242";"3"
1719;"800";"6";"18"
1720;"800";"11";"12"
1721;"800";"270";"3"
1722;"800";"366";"1"
1723;"801";"6";"15"
1724;"801";"11";"15"
1725;"801";"8";"4"
1726;"802";"6";"22"
1727;"802";"11";"9"
1728;"802";"166";"3"
1729;"803";"2";"18"
1730;"803";"142";"1"
1731;"803";"466";"2"
1732;"803";"476";"2"
1733;"804";"6";"4"
1734;"804";"224";"1"
1735;"804";"422";"1"
1736;"805";"1";"22"
1737;"806";"11";"5"
1738;"807";"5";"12"
1739;"807";"6";"3"
1740;"807";"11";"15"
1741;"807";"372";"3"
1742;"808";"5";"16"
1743;"808";"6";"4"
1744;"808";"45";"1"
1745;"808";"236";"3"
1746;"809";"6";"2"
1747;"809";"7";"6"
1748;"810";"2";"9"
1749;"810";"24";"1"
1750;"810";"186";"2"
1751;"811";"11";"2"
1752;"812";"1";"4"
1753;"812";"2";"9"
1754;"813";"1";"5"
1755;"813";"2";"15"
1756;"813";"23";"1"
1757;"814";"5";"6"
1758;"814";"11";"9"
1759;"814";"793";"4"
1760;"814";"297";"3"
1761;"815";"5";"18"
1762;"815";"6";"18"
1763;"815";"11";"6"
1764;"815";"236";"2"
1765;"816";"6";"10"
1766;"816";"11";"14"
1767;"816";"119";"2"
1768;"817";"5";"6"
1769;"817";"11";"6"
1770;"817";"372";"3"
1771;"818";"6";"3"
1772;"819";"2";"9"
1773;"819";"25";"1"
1774;"820";"6";"16"
1775;"820";"11";"3"
1776;"820";"166";"1"
1777;"821";"11";"5"
1778;"822";"1";"20"
1779;"822";"12";"9"
1780;"822";"19";"6"
1781;"822";"139";"5"
1782;"823";"1";"9"
1783;"823";"25";"1"
1784;"823";"500";"3"
1785;"824";"2";"12"
1786;"824";"13";"10"
1787;"824";"1017";"3"
1788;"824";"466";"5"
1789;"825";"1";"6"
1790;"825";"2";"12"
1791;"825";"3";"2"
1792;"826";"11";"25"
1793;"827";"4";"3"
1794;"827";"6";"12"
1795;"828";"5";"15"
1796;"828";"11";"8"
1797;"828";"33";"4"
1798;"828";"300";"4"
1799;"829";"3";"16"
1800;"829";"13";"8"
1801;"829";"20";"3"
1802;"830";"6";"5"
1803;"831";"6";"7"
1804;"831";"11";"20"
1805;"831";"119";"5"
1806;"831";"120";"5"
1807;"832";"5";"15"
1808;"832";"11";"30"
1809;"832";"93";"3"
1810;"833";"11";"2"
1811;"834";"6";"16"
1812;"834";"11";"3"
1813;"834";"501";"1"
1814;"835";"6";"6"
1815;"835";"11";"16"
1816;"835";"727";"2"
1817;"836";"5";"17"
1818;"836";"17";"2"
1819;"836";"19";"2"
1820;"837";"5";"16"
1821;"837";"11";"3"
1822;"838";"5";"14"
1823;"838";"11";"28"
1824;"838";"23";"5"
1825;"839";"1";"3"
1826;"840";"1";"16"
1827;"840";"6";"3"
1828;"840";"335";"1"
1829;"842";"2";"5"
1830;"843";"5";"15"
1831;"843";"11";"35"
1832;"843";"277";"5"
1833;"844";"1";"9"
1834;"844";"2";"3"
1835;"844";"230";"1"
1836;"845";"1";"10"
1837;"845";"14";"2"
1838;"845";"76";"3"
1839;"846";"2";"16"
1840;"846";"6";"6"
1841;"846";"422";"3"
1842;"847";"2";"16"
1843;"847";"6";"6"
1844;"847";"423";"3"
1845;"848";"6";"6"
1846;"848";"11";"10"
1847;"849";"2";"10"
1848;"850";"3";"1"
1849;"851";"1";"12"
1850;"851";"2";"6"
1851;"851";"3";"2"
1852;"852";"5";"5"
1853;"852";"11";"30"
1854;"853";"5";"16"
1855;"853";"11";"3"
1856;"853";"306";"1"
1857;"854";"11";"9"
1858;"854";"8";"3"
1859;"855";"14";"2"
1860;"855";"24";"4"
1861;"856";"3";"15"
1862;"856";"14";"3"
1863;"856";"186";"3"
1864;"857";"7";"2"
1865;"858";"3";"3"
1866;"859";"2";"3"
1867;"860";"5";"3"
1868;"861";"4";"3"
1869;"862";"1";"3"
1870;"863";"6";"3"
1871;"864";"5";"12"
1872;"864";"11";"22"
1873;"865";"2";"9"
1874;"865";"25";"1"
1875;"865";"132";"3"
1876;"866";"6";"8"
1877;"866";"11";"16"
1878;"867";"6";"10"
1879;"867";"11";"20"
1880;"868";"6";"6"
1881;"868";"5";"6"
1882;"868";"11";"18"
1883;"868";"16";"8"
1884;"869";"5";"4"
1885;"869";"6";"4"
1886;"869";"11";"16"
1887;"870";"5";"16"
1888;"870";"11";"3"
1889;"870";"122";"1"
1890;"871";"2";"2"
1891;"871";"3";"2"
1892;"872";"1";"26"
1893;"872";"12";"12"
1894;"873";"6";"16"
1895;"873";"11";"3"
1896;"873";"366";"2"
1897;"874";"5";"2"
1898;"875";"5";"16"
1899;"875";"11";"3"
1900;"875";"174";"2"
1901;"876";"11";"10"
1902;"876";"17";"2"
1903;"877";"6";"17"
1904;"877";"782";"6"
1905;"877";"371";"4"
1906;"879";"7";"5"
1907;"880";"2";"9"
1908;"880";"14";"1"
1909;"880";"139";"5"
1910;"880";"505";"5"
1911;"881";"5";"3"
1912;"881";"11";"12"
1913;"881";"290";"3"
1914;"881";"372";"3"
1915;"882";"5";"15"
1916;"882";"11";"35"
1917;"883";"5";"15"
1918;"883";"6";"8"
1919;"883";"11";"25"
1920;"884";"3";"3"
1921;"884";"18";"1"
1922;"885";"6";"15"
1923;"885";"11";"25"
1924;"885";"138";"5"
1925;"886";"1";"8"
1926;"886";"2";"23"
1927;"886";"3";"8"
1928;"886";"149";"3"
1929;"887";"1";"16"
1930;"887";"1016";"3"
1931;"887";"424";"6"
1932;"888";"5";"5"
1933;"888";"11";"30"
1934;"888";"301";"5"
1935;"888";"884";"5"
1936;"889";"5";"3"
1937;"889";"11";"12"
1938;"889";"297";"3"
1939;"889";"372";"3"
1940;"890";"2";"12"
1941;"890";"129";"1"
1942;"890";"139";"5"
1943;"891";"3";"20"
1944;"891";"12";"6"
1945;"891";"9";"12"
1946;"894";"5";"10"
1947;"894";"11";"15"
1948;"894";"372";"3"
1949;"895";"11";"2"
1950;"896";"2";"15"
1951;"896";"109";"4"
1952;"896";"234";"2"
1953;"896";"302";"5"
1954;"897";"2";"8"
1955;"898";"1";"8"
1956;"898";"3";"15"
1957;"898";"12";"25"
1958;"898";"1016";"1"
1959;"899";"1";"12"
1960;"899";"10";"6"
1961;"899";"1017";"1"
1962;"900";"5";"16"
1963;"900";"6";"3"
1964;"900";"11";"9"
1965;"901";"1";"2"
1966;"901";"3";"6"
1967;"901";"12";"16"
1968;"901";"13";"14"
1969;"902";"5";"9"
1970;"902";"11";"20"
1971;"902";"174";"2"
1972;"903";"3";"9"
1973;"903";"9";"3"
1974;"904";"6";"16"
1975;"904";"477";"1"
1976;"905";"11";"12"
1977;"905";"12";"16"
1978;"905";"13";"16"
1979;"907";"5";"3"
1980;"907";"11";"12"
1981;"907";"293";"3"
1982;"907";"372";"3"
1983;"908";"5";"20"
1984;"908";"11";"20"
1985;"909";"6";"6"
1986;"909";"11";"6"
1987;"909";"253";"3"
1988;"910";"1";"20"
1989;"910";"2";"20"
1990;"911";"6";"9"
1991;"911";"11";"16"
1992;"911";"8";"3"
1993;"912";"5";"6"
1994;"912";"8";"6"
1995;"913";"2";"25"
1996;"913";"1017";"2"
1997;"913";"24";"3"
1998;"913";"183";"2"
1999;"914";"5";"3"
2000;"914";"11";"12"
2001;"914";"307";"3"
2002;"914";"372";"3"
2003;"915";"6";"15"
2004;"915";"11";"25"
2005;"915";"175";"4"
2006;"916";"6";"20"
2007;"916";"11";"20"
2008;"916";"127";"2"
2009;"917";"3";"16"
2010;"917";"9";"9"
2011;"917";"1016";"2"
2012;"917";"14";"3"
2013;"918";"2";"3"
2014;"918";"13";"3"
2015;"919";"7";"16"
2016;"919";"6";"3"
2017;"919";"428";"1"
2018;"920";"11";"15"
2019;"921";"11";"1"
2020;"922";"6";"8"
2021;"922";"11";"7"
2022;"925";"1";"9"
2023;"925";"3";"9"
2024;"925";"9";"3"
2025;"926";"22";"1"
2026;"927";"139";"3"
2027;"927";"471";"3"
2028;"928";"11";"9"
2029;"928";"3";"3"
2030;"929";"1";"2"
2031;"929";"3";"2"
2032;"930";"5";"6"
2033;"930";"6";"6"
2034;"931";"2";"16"
2035;"931";"1016";"2"
2036;"931";"24";"3"
2037;"932";"5";"16"
2038;"932";"6";"16"
2039;"932";"11";"12"
2040;"932";"15";"1"
2041;"933";"6";"18"
2042;"934";"6";"31"
2043;"934";"399";"3"
2044;"935";"1";"16"
2045;"935";"1017";"2"
2046;"935";"24";"3"
2047;"936";"5";"3"
2048;"936";"6";"3"
2049;"937";"6";"16"
2050;"937";"11";"9"
2051;"937";"7";"25"
2052;"937";"428";"5"
2053;"939";"1";"16"
2054;"939";"2";"3"
2055;"939";"3";"9"
2056;"940";"1";"30"
2057;"940";"1017";"5"
2058;"941";"1";"20"
2059;"941";"2";"20"
2060;"941";"14";"1"
2061;"944";"6";"4"
2062;"944";"11";"15"
2063;"945";"5";"6"
2064;"945";"11";"25"
2065;"945";"862";"5"
2066;"946";"1";"5"
2067;"950";"11";"30"
2068;"951";"1017";"2"
2069;"952";"5";"24"
2070;"952";"11";"9"
2071;"952";"93";"3"
2072;"952";"191";"2"
2073;"953";"5";"16"
2074;"953";"6";"16"
2075;"954";"7";"25"
2076;"955";"5";"20"
2077;"955";"11";"9"
2078;"955";"378";"2"
2079;"956";"5";"12"
2080;"956";"11";"4"
2081;"956";"93";"1"
2082;"957";"11";"4"
2083;"958";"6";"19"
2084;"958";"11";"19"
2085;"959";"6";"1"
2086;"960";"5";"10"
2087;"960";"6";"10"
2088;"960";"3";"10"
2089;"961";"6";"15"
2090;"961";"11";"8"
2091;"961";"431";"4"
2092;"962";"5";"15"
2093;"962";"6";"15"
2094;"962";"11";"19"
2095;"962";"13";"5"
2096;"963";"1";"15"
2097;"963";"147";"5"
2098;"963";"149";"3"
2099;"964";"6";"19"
2100;"964";"11";"19"
2101;"965";"6";"11"
2102;"965";"352";"5"
2103;"965";"860";"3"
2104;"966";"2";"3"
2105;"966";"466";"3"
2106;"967";"2";"12"
2107;"967";"6";"12"
2108;"967";"7";"25"
2109;"970";"2";"4"
2110;"970";"228";"2"
2111;"971";"1";"12"
2112;"971";"2";"12"
2113;"972";"5";"24"
2114;"972";"11";"9"
2115;"972";"106";"2"
2116;"972";"296";"3"
2117;"973";"12";"10"
2118;"974";"1";"18"
2119;"975";"1";"12"
2120;"975";"24";"2"
2121;"976";"5";"8"
2122;"976";"11";"18"
2123;"976";"372";"3"
2124;"977";"6";"3"
2125;"977";"11";"16"
2126;"977";"3";"10"
2127;"977";"253";"2"
2128;"978";"6";"20"
2129;"978";"11";"25"
2130;"978";"841";"4"
2131;"978";"477";"2"
2132;"979";"11";"11"
2133;"979";"366";"1"
2134;"980";"2";"16"
2135;"980";"14";"2"
2136;"980";"25";"2"
2137;"981";"5";"28"
2138;"981";"11";"20"
2139;"981";"236";"2"
2140;"982";"5";"6"
2141;"982";"11";"5"
2142;"983";"1";"16"
2143;"983";"2";"25"
2144;"983";"6";"9"
2145;"983";"1016";"2"
2146;"984";"6";"3"
2147;"984";"7";"9"
2148;"984";"428";"1"
2149;"985";"1";"9"
2150;"985";"2";"23"
2151;"985";"1017";"2"
2152;"985";"335";"2"
2153;"986";"1";"3"
2154;"987";"5";"16"
2155;"987";"11";"25"
2156;"987";"8";"9"
2157;"987";"93";"3"
2158;"988";"1";"6"
2159;"988";"2";"6"
2160;"988";"3";"16"
2161;"989";"2";"6"
2162;"990";"3";"5"
2163;"990";"12";"5"
2164;"991";"3";"8"
2165;"991";"9";"6"
2166;"991";"19";"8"
2167;"991";"14";"2"
2168;"992";"5";"10"
2169;"992";"11";"13"
2170;"992";"8";"5"
2171;"994";"5";"4"
2172;"994";"6";"5"
2173;"995";"6";"9"
2174;"995";"11";"16"
2175;"995";"24";"1"
2176;"996";"6";"3"
2177;"996";"7";"15"
2178;"996";"428";"1"
2179;"997";"2";"18"
2180;"997";"3";"10"
2181;"997";"1016";"3"
2182;"997";"14";"1"
2183;"998";"2";"20"
2184;"998";"12";"8"
2185;"998";"13";"15"
2186;"998";"426";"5"
2187;"999";"5";"7"
2188;"999";"6";"8"
2189;"999";"11";"16"
2190;"1000";"2";"2"
2191;"1001";"6";"9"
2192;"1001";"11";"6"
2193;"1003";"5";"10"
2194;"1003";"11";"14"
2195;"1003";"174";"3"
2196;"1004";"6";"15"
2197;"1004";"17";"2"
2198;"1004";"20";"2"
2199;"1004";"19";"2"
2200;"1006";"6";"7"
2201;"1006";"11";"10"
2202;"1008";"5";"3"
2203;"1008";"11";"9"
2204;"1010";"1";"3"
2205;"1010";"3";"3"
2206;"1010";"7";"3"
2207;"1011";"1";"3"
2208;"1011";"3";"3"
2209;"1011";"7";"3"
2210;"1012";"5";"12"
2211;"1012";"6";"12"
2212;"1012";"11";"8"
2213;"1013";"5";"8"
2214;"1013";"6";"15"
2215;"1013";"11";"8"
2216;"1014";"2";"2"
2217;"1015";"5";"12"
2218;"1015";"294";"4"
2219;"1015";"297";"2"
2220;"1016";"6";"20"
2221;"1016";"24";"2"
2222;"1016";"477";"3"
2223;"1017";"5";"16"
2224;"1017";"11";"25"
